seqnames	start	end	width	strand	region_name	SHSY5Y_H3K27ac_norm	SHSY5Y_H3K4me1_norm	SHSY5Y_H3K4me3_norm	SHSY5Y_H3K27me3_norm	SHSY5Y_GATA2_norm	SHSY5Y_GATA3_norm	SKNSH_CTCF_norm	SKNSH_H3K27me3_norm	BE2C_PHOX2B_norm	BE2C_HAND2_norm	BE2C_MYCN_norm	BE2C_ISL1_norm	BE2C_TBX2_norm	BE2C_GATA3_norm	Kelly_GATA3_norm	Kelly_ISL1_norm	Kelly_HAND2_norm	Kelly_MYCN_norm	Kelly_PHOX2B_norm	Kelly_TBX2_norm	Kelly_LMO1_norm	Kelly_ASCL1_norm	CLB.GA_PHOX2B_norm	CLB.GA_GATA3_norm	CLB.GA_HAND2_norm	SHSY5Y_ATAC_norm
chr4	40878923	40879924	1002	*	Region_65	2.9940119760479	3.99201596806387	0.998003992015968	1.99600798403194	30.938123752495	30.938123752495	13.9720558882236	14.9700598802395	8.98203592814371	4.99001996007984	3.99201596806387	8.98203592814371	8.98203592814371	7.98403193612774	9.98003992015968	15.9680638722555	16.9660678642715	9.98003992015968	6.98602794411178	15.9680638722555	11.9760479041916	5.98802395209581	13.9720558882236	10.9780439121756	13.9720558882236	19.9600798403194
chr4	40883456	40884457	1002	*	Region_68	1.99600798403194	2.9940119760479	1.99600798403194	2.9940119760479	37.9241516966068	21.9560878243513	11.9760479041916	23.9520958083832	6.98602794411178	9.98003992015968	2.9940119760479	4.99001996007984	3.99201596806387	12.9740518962076	6.98602794411178	11.9760479041916	13.9720558882236	7.98403193612774	11.9760479041916	17.9640718562874	14.9700598802395	8.98203592814371	15.9680638722555	5.98802395209581	11.9760479041916	38.9221556886228
chr4	40886113	40887114	1002	*	Region_69	5.98802395209581	3.99201596806387	3.99201596806387	3.99201596806387	41.9161676646707	8.98203592814371	10.9780439121756	8.98203592814371	7.98403193612774	8.98203592814371	0.998003992015968	11.9760479041916	12.9740518962076	14.9700598802395	17.9640718562874	9.98003992015968	14.9700598802395	5.98802395209581	3.99201596806387	4.99001996007984	7.98403193612774	6.98602794411178	12.9740518962076	12.9740518962076	7.98403193612774	21.9560878243513
chr4	40890023	40891024	1002	*	Region_71	0	3.99201596806387	0	6.98602794411178	28.9421157684631	19.9600798403194	12.9740518962076	10.9780439121756	14.9700598802395	8.98203592814371	0.998003992015968	4.99001996007984	6.98602794411178	3.99201596806387	7.98403193612774	9.98003992015968	13.9720558882236	8.98203592814371	7.98403193612774	3.99201596806387	11.9760479041916	3.99201596806387	4.99001996007984	7.98403193612774	12.9740518962076	29.940119760479
chr4	40891843	40892844	1002	*	Region_72	0	2.9940119760479	0.998003992015968	3.99201596806387	20.9580838323353	23.9520958083832	12.9740518962076	5.98802395209581	2.9940119760479	6.98602794411178	7.98403193612774	8.98203592814371	5.98802395209581	11.9760479041916	10.9780439121756	15.9680638722555	12.9740518962076	4.99001996007984	9.98003992015968	4.99001996007984	5.98802395209581	6.98602794411178	7.98403193612774	4.99001996007984	17.9640718562874	25.9481037924152
chr4	40895238	40896239	1002	*	Region_74	0.998003992015968	6.98602794411178	0	6.98602794411178	29.940119760479	21.9560878243513	22.9540918163673	4.99001996007984	4.99001996007984	9.98003992015968	1.99600798403194	12.9740518962076	11.9760479041916	12.9740518962076	8.98203592814371	11.9760479041916	12.9740518962076	6.98602794411178	2.9940119760479	3.99201596806387	13.9720558882236	3.99201596806387	5.98802395209581	9.98003992015968	9.98003992015968	44.9101796407186
chr4	40904766	40905767	1002	*	Region_77	2.9940119760479	0.998003992015968	0.998003992015968	5.98802395209581	34.9301397205589	21.9560878243513	21.9560878243513	7.98403193612774	2.9940119760479	16.9660678642715	1.99600798403194	8.98203592814371	14.9700598802395	6.98602794411178	10.9780439121756	14.9700598802395	14.9700598802395	3.99201596806387	1.99600798403194	10.9780439121756	10.9780439121756	6.98602794411178	18.9620758483034	0.998003992015968	12.9740518962076	49.9001996007984
chr4	40908107	40909108	1002	*	Region_78	137.724550898204	148.702594810379	3.99201596806387	7.98403193612774	62.874251497006	21.9560878243513	510.978043912176	8.98203592814371	18.9620758483034	42.9141716566866	16.9660678642715	32.9341317365269	37.9241516966068	28.9421157684631	16.9660678642715	14.9700598802395	21.9560878243513	17.9640718562874	8.98203592814371	13.9720558882236	25.9481037924152	5.98802395209581	25.9481037924152	12.9740518962076	30.938123752495	304.39121756487
chr4	40933608	40934609	1002	*	Region_91	35.9281437125749	106.786427145709	2.9940119760479	4.99001996007984	43.9121756487026	26.9461077844311	35.9281437125749	11.9760479041916	15.9680638722555	37.9241516966068	8.98203592814371	19.9600798403194	19.9600798403194	23.9520958083832	6.98602794411178	12.9740518962076	21.9560878243513	3.99201596806387	10.9780439121756	6.98602794411178	9.98003992015968	5.98802395209581	11.9760479041916	6.98602794411178	12.9740518962076	134.730538922156
chr4	40942816	40943817	1002	*	Region_95	7.98403193612774	2.9940119760479	0	6.98602794411178	34.9301397205589	32.9341317365269	14.9700598802395	10.9780439121756	9.98003992015968	7.98403193612774	2.9940119760479	6.98602794411178	8.98203592814371	6.98602794411178	6.98602794411178	13.9720558882236	7.98403193612774	1.99600798403194	2.9940119760479	7.98403193612774	12.9740518962076	3.99201596806387	14.9700598802395	10.9780439121756	32.9341317365269	49.9001996007984
chr4	40944660	40945661	1002	*	Region_96	0.998003992015968	2.9940119760479	2.9940119760479	2.9940119760479	19.9600798403194	26.9461077844311	11.9760479041916	4.99001996007984	8.98203592814371	5.98802395209581	2.9940119760479	4.99001996007984	6.98602794411178	13.9720558882236	11.9760479041916	10.9780439121756	9.98003992015968	2.9940119760479	8.98203592814371	4.99001996007984	11.9760479041916	2.9940119760479	3.99201596806387	9.98003992015968	16.9660678642715	31.936127744511
chr4	40947064	40948065	1002	*	Region_97	2.9940119760479	7.98403193612774	0.998003992015968	3.99201596806387	27.9441117764471	26.9461077844311	11.9760479041916	13.9720558882236	12.9740518962076	10.9780439121756	2.9940119760479	15.9680638722555	16.9660678642715	7.98403193612774	6.98602794411178	12.9740518962076	13.9720558882236	6.98602794411178	12.9740518962076	11.9760479041916	10.9780439121756	8.98203592814371	12.9740518962076	14.9700598802395	17.9640718562874	35.9281437125749
chr4	40949536	40950537	1002	*	Region_99	0.998003992015968	1.99600798403194	2.9940119760479	7.98403193612774	29.940119760479	18.9620758483034	17.9640718562874	10.9780439121756	6.98602794411178	12.9740518962076	1.99600798403194	20.9580838323353	6.98602794411178	15.9680638722555	8.98203592814371	14.9700598802395	8.98203592814371	5.98802395209581	2.9940119760479	5.98802395209581	11.9760479041916	9.98003992015968	5.98802395209581	14.9700598802395	9.98003992015968	53.8922155688623
chr4	40966019	40967020	1002	*	Region_109	0.998003992015968	4.99001996007984	1.99600798403194	0	21.9560878243513	9.98003992015968	22.9540918163673	11.9760479041916	10.9780439121756	11.9760479041916	5.98802395209581	8.98203592814371	9.98003992015968	15.9680638722555	9.98003992015968	9.98003992015968	15.9680638722555	1.99600798403194	2.9940119760479	8.98203592814371	14.9700598802395	2.9940119760479	6.98602794411178	7.98403193612774	11.9760479041916	44.9101796407186
chr4	41013898	41014899	1002	*	Region_132	0	1.99600798403194	0	4.99001996007984	23.9520958083832	9.98003992015968	20.9580838323353	10.9780439121756	11.9760479041916	15.9680638722555	4.99001996007984	3.99201596806387	8.98203592814371	9.98003992015968	11.9760479041916	13.9720558882236	9.98003992015968	4.99001996007984	9.98003992015968	12.9740518962076	13.9720558882236	3.99201596806387	16.9660678642715	3.99201596806387	14.9700598802395	22.9540918163673
chr4	41019320	41020321	1002	*	Region_136	2.9940119760479	5.98802395209581	4.99001996007984	2.9940119760479	21.9560878243513	20.9580838323353	10.9780439121756	3.99201596806387	9.98003992015968	12.9740518962076	2.9940119760479	6.98602794411178	5.98802395209581	12.9740518962076	7.98403193612774	12.9740518962076	11.9760479041916	6.98602794411178	8.98203592814371	13.9720558882236	11.9760479041916	6.98602794411178	6.98602794411178	5.98802395209581	10.9780439121756	9.98003992015968
chr4	41022994	41023995	1002	*	Region_139	2.9940119760479	2.9940119760479	0.998003992015968	3.99201596806387	15.9680638722555	32.9341317365269	19.9600798403194	17.9640718562874	12.9740518962076	7.98403193612774	1.99600798403194	6.98602794411178	12.9740518962076	9.98003992015968	9.98003992015968	14.9700598802395	11.9760479041916	7.98403193612774	21.9560878243513	10.9780439121756	12.9740518962076	4.99001996007984	23.9520958083832	13.9720558882236	30.938123752495	16.9660678642715
chr4	41050170	41051171	1002	*	Region_152	1.99600798403194	6.98602794411178	3.99201596806387	4.99001996007984	33.9321357285429	26.9461077844311	5.98802395209581	7.98403193612774	6.98602794411178	11.9760479041916	3.99201596806387	8.98203592814371	11.9760479041916	5.98802395209581	8.98203592814371	18.9620758483034	18.9620758483034	7.98403193612774	5.98802395209581	10.9780439121756	10.9780439121756	4.99001996007984	9.98003992015968	2.9940119760479	29.940119760479	29.940119760479
chr4	41054159	41055160	1002	*	Region_154	1.99600798403194	0.998003992015968	0.998003992015968	1.99600798403194	39.9201596806387	18.9620758483034	14.9700598802395	3.99201596806387	5.98802395209581	10.9780439121756	1.99600798403194	3.99201596806387	5.98802395209581	8.98203592814371	2.9940119760479	12.9740518962076	15.9680638722555	4.99001996007984	8.98203592814371	5.98802395209581	0.998003992015968	3.99201596806387	11.9760479041916	12.9740518962076	9.98003992015968	33.9321357285429
chr4	41066618	41067619	1002	*	Region_161	4.99001996007984	8.98203592814371	0.998003992015968	3.99201596806387	39.9201596806387	15.9680638722555	11.9760479041916	10.9780439121756	5.98802395209581	6.98602794411178	10.9780439121756	7.98403193612774	7.98403193612774	7.98403193612774	9.98003992015968	16.9660678642715	23.9520958083832	6.98602794411178	5.98802395209581	7.98403193612774	15.9680638722555	1.99600798403194	23.9520958083832	14.9700598802395	13.9720558882236	43.9121756487026
chr4	41069202	41070203	1002	*	Region_163	9.98003992015968	30.938123752495	4.99001996007984	2.9940119760479	22.9540918163673	23.9520958083832	20.9580838323353	11.9760479041916	13.9720558882236	39.9201596806387	3.99201596806387	27.9441117764471	14.9700598802395	4.99001996007984	19.9600798403194	31.936127744511	47.9041916167665	10.9780439121756	14.9700598802395	24.9500998003992	21.9560878243513	7.98403193612774	8.98203592814371	11.9760479041916	22.9540918163673	54.8902195608783
chr4	41075870	41076871	1002	*	Region_166	9.98003992015968	3.99201596806387	1.99600798403194	4.99001996007984	33.9321357285429	24.9500998003992	13.9720558882236	10.9780439121756	8.98203592814371	15.9680638722555	6.98602794411178	12.9740518962076	8.98203592814371	9.98003992015968	10.9780439121756	10.9780439121756	12.9740518962076	8.98203592814371	9.98003992015968	7.98403193612774	16.9660678642715	7.98403193612774	22.9540918163673	8.98203592814371	8.98203592814371	26.9461077844311
chr4	41090745	41091746	1002	*	Region_171	0.998003992015968	2.9940119760479	3.99201596806387	4.99001996007984	22.9540918163673	31.936127744511	17.9640718562874	8.98203592814371	11.9760479041916	10.9780439121756	5.98802395209581	9.98003992015968	9.98003992015968	4.99001996007984	6.98602794411178	16.9660678642715	19.9600798403194	6.98602794411178	6.98602794411178	10.9780439121756	9.98003992015968	10.9780439121756	17.9640718562874	7.98403193612774	22.9540918163673	32.9341317365269
chr4	41100586	41101587	1002	*	Region_174	0	1.99600798403194	0.998003992015968	0.998003992015968	18.9620758483034	34.9301397205589	10.9780439121756	12.9740518962076	11.9760479041916	8.98203592814371	0.998003992015968	8.98203592814371	11.9760479041916	13.9720558882236	11.9760479041916	18.9620758483034	14.9700598802395	5.98802395209581	12.9740518962076	14.9700598802395	16.9660678642715	2.9940119760479	13.9720558882236	13.9720558882236	12.9740518962076	13.9720558882236
chr4	41110059	41111060	1002	*	Region_179	1.99600798403194	6.98602794411178	0	5.98802395209581	34.9301397205589	16.9660678642715	8.98203592814371	11.9760479041916	8.98203592814371	8.98203592814371	4.99001996007984	7.98403193612774	6.98602794411178	10.9780439121756	11.9760479041916	10.9780439121756	10.9780439121756	7.98403193612774	3.99201596806387	10.9780439121756	11.9760479041916	5.98802395209581	17.9640718562874	4.99001996007984	17.9640718562874	21.9560878243513
chr4	41111658	41112659	1002	*	Region_180	2.9940119760479	11.9760479041916	1.99600798403194	3.99201596806387	25.9481037924152	21.9560878243513	18.9620758483034	8.98203592814371	7.98403193612774	11.9760479041916	3.99201596806387	8.98203592814371	15.9680638722555	12.9740518962076	2.9940119760479	13.9720558882236	14.9700598802395	5.98802395209581	8.98203592814371	9.98003992015968	12.9740518962076	4.99001996007984	14.9700598802395	1.99600798403194	22.9540918163673	28.9421157684631
chr4	41116493	41117494	1002	*	Region_181	0.998003992015968	0.998003992015968	1.99600798403194	5.98802395209581	24.9500998003992	18.9620758483034	14.9700598802395	5.98802395209581	17.9640718562874	7.98403193612774	9.98003992015968	11.9760479041916	7.98403193612774	9.98003992015968	9.98003992015968	16.9660678642715	16.9660678642715	5.98802395209581	18.9620758483034	3.99201596806387	6.98602794411178	5.98802395209581	5.98802395209581	13.9720558882236	8.98203592814371	11.9760479041916
chr4	41121260	41122261	1002	*	Region_183	0.998003992015968	7.98403193612774	0.998003992015968	2.9940119760479	19.9600798403194	22.9540918163673	13.9720558882236	9.98003992015968	2.9940119760479	17.9640718562874	1.99600798403194	7.98403193612774	10.9780439121756	14.9700598802395	9.98003992015968	15.9680638722555	16.9660678642715	6.98602794411178	7.98403193612774	4.99001996007984	19.9600798403194	5.98802395209581	16.9660678642715	5.98802395209581	15.9680638722555	37.9241516966068
chr4	41143604	41144605	1002	*	Region_194	5.98802395209581	10.9780439121756	1.99600798403194	7.98403193612774	12.9740518962076	25.9481037924152	12.9740518962076	14.9700598802395	13.9720558882236	17.9640718562874	8.98203592814371	11.9760479041916	12.9740518962076	23.9520958083832	15.9680638722555	14.9700598802395	18.9620758483034	13.9720558882236	14.9700598802395	17.9640718562874	22.9540918163673	5.98802395209581	17.9640718562874	13.9720558882236	26.9461077844311	33.9321357285429
chr4	41152980	41153981	1002	*	Region_200	0	3.99201596806387	2.9940119760479	1.99600798403194	21.9560878243513	22.9540918163673	12.9740518962076	15.9680638722555	15.9680638722555	19.9600798403194	3.99201596806387	10.9780439121756	8.98203592814371	4.99001996007984	6.98602794411178	18.9620758483034	18.9620758483034	3.99201596806387	12.9740518962076	7.98403193612774	14.9700598802395	3.99201596806387	17.9640718562874	10.9780439121756	29.940119760479	36.9261477045908
chr4	41183913	41184914	1002	*	Region_218	1.99600798403194	0	2.9940119760479	4.99001996007984	38.9221556886228	18.9620758483034	15.9680638722555	8.98203592814371	7.98403193612774	11.9760479041916	0.998003992015968	5.98802395209581	15.9680638722555	2.9940119760479	9.98003992015968	15.9680638722555	14.9700598802395	7.98403193612774	6.98602794411178	10.9780439121756	9.98003992015968	5.98802395209581	4.99001996007984	14.9700598802395	16.9660678642715	33.9321357285429
chr4	41195462	41196463	1002	*	Region_222	4.99001996007984	1.99600798403194	0.998003992015968	0.998003992015968	29.940119760479	19.9600798403194	6.98602794411178	8.98203592814371	5.98802395209581	11.9760479041916	3.99201596806387	11.9760479041916	8.98203592814371	4.99001996007984	10.9780439121756	10.9780439121756	11.9760479041916	5.98802395209581	3.99201596806387	2.9940119760479	15.9680638722555	5.98802395209581	17.9640718562874	5.98802395209581	17.9640718562874	27.9441117764471
chr4	41206545	41207546	1002	*	Region_229	1.99600798403194	5.98802395209581	1.99600798403194	4.99001996007984	19.9600798403194	22.9540918163673	22.9540918163673	10.9780439121756	6.98602794411178	15.9680638722555	3.99201596806387	4.99001996007984	1.99600798403194	22.9540918163673	16.9660678642715	16.9660678642715	8.98203592814371	7.98403193612774	3.99201596806387	8.98203592814371	6.98602794411178	4.99001996007984	7.98403193612774	4.99001996007984	15.9680638722555	28.9421157684631
chr4	41208201	41209202	1002	*	Region_230	0.998003992015968	6.98602794411178	0.998003992015968	5.98802395209581	17.9640718562874	35.9281437125749	9.98003992015968	10.9780439121756	15.9680638722555	18.9620758483034	5.98802395209581	17.9640718562874	11.9760479041916	15.9680638722555	11.9760479041916	24.9500998003992	11.9760479041916	6.98602794411178	15.9680638722555	11.9760479041916	18.9620758483034	7.98403193612774	12.9740518962076	7.98403193612774	24.9500998003992	27.9441117764471
chr4	41214115	41215116	1002	*	Region_233	284.431137724551	74.8502994011976	427.145708582834	5.98802395209581	127.744510978044	24.9500998003992	460.079840319361	3.99201596806387	27.9441117764471	117.764471057884	70.8582834331337	55.8882235528942	84.8303393213573	72.8542914171657	42.9141716566866	26.9461077844311	42.9141716566866	116.766467065868	20.9580838323353	42.9141716566866	55.8882235528942	24.9500998003992	4.99001996007984	8.98203592814371	28.9421157684631	882.235528942116
chr4	41243755	41244756	1002	*	Region_249	3.99201596806387	5.98802395209581	1.99600798403194	6.98602794411178	32.9341317365269	16.9660678642715	8.98203592814371	17.9640718562874	6.98602794411178	12.9740518962076	1.99600798403194	8.98203592814371	11.9760479041916	8.98203592814371	12.9740518962076	15.9680638722555	6.98602794411178	7.98403193612774	6.98602794411178	9.98003992015968	14.9700598802395	0.998003992015968	17.9640718562874	5.98802395209581	13.9720558882236	41.9161676646707
chr4	41245762	41246763	1002	*	Region_250	0	0.998003992015968	1.99600798403194	7.98403193612774	32.9341317365269	16.9660678642715	14.9700598802395	27.9441117764471	5.98802395209581	5.98802395209581	7.98403193612774	11.9760479041916	9.98003992015968	12.9740518962076	9.98003992015968	19.9600798403194	11.9760479041916	7.98403193612774	7.98403193612774	10.9780439121756	20.9580838323353	4.99001996007984	18.9620758483034	17.9640718562874	24.9500998003992	26.9461077844311
chr4	41256259	41257260	1002	*	Region_256	572.854291417166	4.99001996007984	1152.69461077844	9.98003992015968	175.64870259481	35.9281437125749	61.87624750499	15.9680638722555	36.9261477045908	120.758483033932	53.8922155688623	92.814371257485	60.8782435129741	74.8502994011976	28.9421157684631	16.9660678642715	50.8982035928144	118.7624750499	24.9500998003992	33.9321357285429	158.682634730539	26.9461077844311	15.9680638722555	24.9500998003992	37.9241516966068	766.467065868264
chr4	41294606	41295607	1002	*	Region_271	3.99201596806387	1.99600798403194	2.9940119760479	4.99001996007984	29.940119760479	26.9461077844311	12.9740518962076	8.98203592814371	4.99001996007984	17.9640718562874	5.98802395209581	8.98203592814371	16.9660678642715	9.98003992015968	7.98403193612774	11.9760479041916	19.9600798403194	12.9740518962076	13.9720558882236	7.98403193612774	14.9700598802395	5.98802395209581	12.9740518962076	20.9580838323353	15.9680638722555	35.9281437125749
chr4	41320167	41321168	1002	*	Region_280	2.9940119760479	3.99201596806387	3.99201596806387	4.99001996007984	27.9441117764471	36.9261477045908	15.9680638722555	18.9620758483034	16.9660678642715	18.9620758483034	5.98802395209581	12.9740518962076	13.9720558882236	36.9261477045908	11.9760479041916	21.9560878243513	20.9580838323353	8.98203592814371	14.9700598802395	10.9780439121756	22.9540918163673	5.98802395209581	11.9760479041916	20.9580838323353	21.9560878243513	23.9520958083832
chr4	41322576	41323577	1002	*	Region_281	2.9940119760479	7.98403193612774	1.99600798403194	4.99001996007984	16.9660678642715	22.9540918163673	11.9760479041916	21.9560878243513	12.9740518962076	33.9321357285429	11.9760479041916	15.9680638722555	13.9720558882236	23.9520958083832	7.98403193612774	22.9540918163673	17.9640718562874	18.9620758483034	18.9620758483034	14.9700598802395	17.9640718562874	6.98602794411178	18.9620758483034	8.98203592814371	27.9441117764471	15.9680638722555
