Region_Gene Region_pvalue Region_fdr Region_estimate Region_Chr Region_start Region_end Region_bins Region_BINS
Region_15 5.769955229491677e-4 0.0014586060007513873 0.01927255072350585 chr4 40793489 40793655 PHOX2B.00446,PHOX2B.00447 PHOX2B.00446
Region_15 5.769955229491677e-4 0.0014586060007513873 0.01927255072350585 chr4 40793489 40793655 PHOX2B.00446,PHOX2B.00447 PHOX2B.00447
Region_16 6.716551850337954e-5 2.5117683572544825e-4 -0.03104806506371147 chr4 40796691 40796948 PHOX2B.00478,PHOX2B.00479,PHOX2B.00480 PHOX2B.00478
Region_16 6.716551850337954e-5 2.5117683572544825e-4 -0.03104806506371147 chr4 40796691 40796948 PHOX2B.00478,PHOX2B.00479,PHOX2B.00480 PHOX2B.00479
Region_16 6.716551850337954e-5 2.5117683572544825e-4 -0.03104806506371147 chr4 40796691 40796948 PHOX2B.00478,PHOX2B.00479,PHOX2B.00480 PHOX2B.00480
Region_17 2.2910461020538306e-5 1.0315406578899088e-4 -0.027748842186581944 chr4 40797689 40797952 PHOX2B.00488,PHOX2B.00489,PHOX2B.00490 PHOX2B.00488
Region_17 2.2910461020538306e-5 1.0315406578899088e-4 -0.027748842186581944 chr4 40797689 40797952 PHOX2B.00488,PHOX2B.00489,PHOX2B.00490 PHOX2B.00489
Region_17 2.2910461020538306e-5 1.0315406578899088e-4 -0.027748842186581944 chr4 40797689 40797952 PHOX2B.00488,PHOX2B.00489,PHOX2B.00490 PHOX2B.00490
Region_18 3.081651837662245e-6 1.950276162996036e-5 -0.035034220296182396 chr4 40798878 40799063 PHOX2B.00500,PHOX2B.00501 PHOX2B.00500
Region_18 3.081651837662245e-6 1.950276162996036e-5 -0.035034220296182396 chr4 40798878 40799063 PHOX2B.00500,PHOX2B.00501 PHOX2B.00501
Region_19 1.1416191398277463e-4 3.784488357304434e-4 -0.0336373154858928 chr4 40800976 40801227 PHOX2B.00521,PHOX2B.00522,PHOX2B.00523 PHOX2B.00521
Region_19 1.1416191398277463e-4 3.784488357304434e-4 -0.0336373154858928 chr4 40800976 40801227 PHOX2B.00521,PHOX2B.00522,PHOX2B.00523 PHOX2B.00522
Region_19 1.1416191398277463e-4 3.784488357304434e-4 -0.0336373154858928 chr4 40800976 40801227 PHOX2B.00521,PHOX2B.00522,PHOX2B.00523 PHOX2B.00523
Region_20 0.008692080481465223 0.014703425861170145 0.011975967607269156 chr4 40802110 40802544 PHOX2B.00532,PHOX2B.00533,PHOX2B.00536 PHOX2B.00532
Region_20 0.008692080481465223 0.014703425861170145 0.011975967607269156 chr4 40802110 40802544 PHOX2B.00532,PHOX2B.00533,PHOX2B.00536 PHOX2B.00533
Region_20 0.008692080481465223 0.014703425861170145 0.011975967607269156 chr4 40802110 40802544 PHOX2B.00532,PHOX2B.00533,PHOX2B.00536 PHOX2B.00536
Region_21 0.5058539870587243 0.5482609081295156 0.006171317934907646 chr4 40803683 40803834 PHOX2B.00548,PHOX2B.00549 PHOX2B.00548
Region_21 0.5058539870587243 0.5482609081295156 0.006171317934907646 chr4 40803683 40803834 PHOX2B.00548,PHOX2B.00549 PHOX2B.00549
Region_22 0.009889423552226611 0.01654330557257871 -0.01265155474301078 chr4 40804484 40805363 PHOX2B.00556,PHOX2B.00559,PHOX2B.00560,PHOX2B.00561,PHOX2B.00564 PHOX2B.00556
Region_22 0.009889423552226611 0.01654330557257871 -0.01265155474301078 chr4 40804484 40805363 PHOX2B.00556,PHOX2B.00559,PHOX2B.00560,PHOX2B.00561,PHOX2B.00564 PHOX2B.00559
Region_22 0.009889423552226611 0.01654330557257871 -0.01265155474301078 chr4 40804484 40805363 PHOX2B.00556,PHOX2B.00559,PHOX2B.00560,PHOX2B.00561,PHOX2B.00564 PHOX2B.00560
Region_22 0.009889423552226611 0.01654330557257871 -0.01265155474301078 chr4 40804484 40805363 PHOX2B.00556,PHOX2B.00559,PHOX2B.00560,PHOX2B.00561,PHOX2B.00564 PHOX2B.00561
Region_22 0.009889423552226611 0.01654330557257871 -0.01265155474301078 chr4 40804484 40805363 PHOX2B.00556,PHOX2B.00559,PHOX2B.00560,PHOX2B.00561,PHOX2B.00564 PHOX2B.00564
Region_23 0.3480773266646265 0.39180345849687437 -0.004082574601592229 chr4 40806590 40807157 PHOX2B.00577,PHOX2B.00578,PHOX2B.00581,PHOX2B.00582 PHOX2B.00577
Region_23 0.3480773266646265 0.39180345849687437 -0.004082574601592229 chr4 40806590 40807157 PHOX2B.00577,PHOX2B.00578,PHOX2B.00581,PHOX2B.00582 PHOX2B.00578
Region_23 0.3480773266646265 0.39180345849687437 -0.004082574601592229 chr4 40806590 40807157 PHOX2B.00577,PHOX2B.00578,PHOX2B.00581,PHOX2B.00582 PHOX2B.00581
Region_23 0.3480773266646265 0.39180345849687437 -0.004082574601592229 chr4 40806590 40807157 PHOX2B.00577,PHOX2B.00578,PHOX2B.00581,PHOX2B.00582 PHOX2B.00582
Region_24 6.311319769397869e-4 0.001552104454158987 -0.0410405231728802 chr4 40808905 40808942 PHOX2B.00600 PHOX2B.00600
Region_25 0.00397090409584142 0.007455743167503081 -0.01285242973860903 chr4 40809780 40810848 PHOX2B.00609,PHOX2B.00612,PHOX2B.00617,PHOX2B.00619 PHOX2B.00609
Region_25 0.00397090409584142 0.007455743167503081 -0.01285242973860903 chr4 40809780 40810848 PHOX2B.00609,PHOX2B.00612,PHOX2B.00617,PHOX2B.00619 PHOX2B.00612
Region_25 0.00397090409584142 0.007455743167503081 -0.01285242973860903 chr4 40809780 40810848 PHOX2B.00609,PHOX2B.00612,PHOX2B.00617,PHOX2B.00619 PHOX2B.00617
Region_25 0.00397090409584142 0.007455743167503081 -0.01285242973860903 chr4 40809780 40810848 PHOX2B.00609,PHOX2B.00612,PHOX2B.00617,PHOX2B.00619 PHOX2B.00619
Region_26 0.368515945080761 0.4122458965365744 0.004460971619776351 chr4 40811595 40811631 PHOX2B.00627 PHOX2B.00627
Region_27 7.57771756730619e-8 8.363212680990369e-7 -0.0325803456933692 chr4 40816430 40816541 PHOX2B.00675,PHOX2B.00676 PHOX2B.00675
Region_27 7.57771756730619e-8 8.363212680990369e-7 -0.0325803456933692 chr4 40816430 40816541 PHOX2B.00675,PHOX2B.00676 PHOX2B.00676
Region_28 0.27852370582759084 0.3211005780560124 -0.015052075630460774 chr4 40818796 40818868 PHOX2B.00699 PHOX2B.00699
Region_29 0.002982129330724868 0.005854288599362268 -0.013273496939113042 chr4 40819970 40820068 PHOX2B.00711 PHOX2B.00711
Region_30 0.002133534431175123 0.004358574853755048 -0.03406296448265374 chr4 40820708 40820860 PHOX2B.00718,PHOX2B.00719 PHOX2B.00718
Region_30 0.002133534431175123 0.004358574853755048 -0.03406296448265374 chr4 40820708 40820860 PHOX2B.00718,PHOX2B.00719 PHOX2B.00719
Region_31 6.013699067637527e-8 6.802997070264953e-7 -0.03767965332096335 chr4 40821686 40821932 PHOX2B.00728,PHOX2B.00729,PHOX2B.00730 PHOX2B.00728
Region_31 6.013699067637527e-8 6.802997070264953e-7 -0.03767965332096335 chr4 40821686 40821932 PHOX2B.00728,PHOX2B.00729,PHOX2B.00730 PHOX2B.00729
Region_31 6.013699067637527e-8 6.802997070264953e-7 -0.03767965332096335 chr4 40821686 40821932 PHOX2B.00728,PHOX2B.00729,PHOX2B.00730 PHOX2B.00730
Region_32 1.538330006233608e-4 4.8182629740104593e-4 -0.03328851500776552 chr4 40822782 40822957 PHOX2B.00739,PHOX2B.00740 PHOX2B.00739
Region_32 1.538330006233608e-4 4.8182629740104593e-4 -0.03328851500776552 chr4 40822782 40822957 PHOX2B.00739,PHOX2B.00740 PHOX2B.00740
Region_33 0.3587702886182774 0.40184048415784784 -0.010031761847991127 chr4 40823797 40823865 PHOX2B.00749 PHOX2B.00749
Region_34 4.5136293950724546e-4 0.0011909138782917118 -0.028512014175739137 chr4 40825500 40825729 PHOX2B.00766,PHOX2B.00767,PHOX2B.00768 PHOX2B.00766
Region_34 4.5136293950724546e-4 0.0011909138782917118 -0.028512014175739137 chr4 40825500 40825729 PHOX2B.00766,PHOX2B.00767,PHOX2B.00768 PHOX2B.00767
Region_34 4.5136293950724546e-4 0.0011909138782917118 -0.028512014175739137 chr4 40825500 40825729 PHOX2B.00766,PHOX2B.00767,PHOX2B.00768 PHOX2B.00768
Region_35 0.001620360226546294 0.0034342529391672037 -0.015572023024381567 chr4 40827186 40827835 PHOX2B.00783,PHOX2B.00784,PHOX2B.00785,PHOX2B.00786,PHOX2B.00787,PHOX2B.00789 PHOX2B.00783
Region_35 0.001620360226546294 0.0034342529391672037 -0.015572023024381567 chr4 40827186 40827835 PHOX2B.00783,PHOX2B.00784,PHOX2B.00785,PHOX2B.00786,PHOX2B.00787,PHOX2B.00789 PHOX2B.00784
Region_35 0.001620360226546294 0.0034342529391672037 -0.015572023024381567 chr4 40827186 40827835 PHOX2B.00783,PHOX2B.00784,PHOX2B.00785,PHOX2B.00786,PHOX2B.00787,PHOX2B.00789 PHOX2B.00785
Region_35 0.001620360226546294 0.0034342529391672037 -0.015572023024381567 chr4 40827186 40827835 PHOX2B.00783,PHOX2B.00784,PHOX2B.00785,PHOX2B.00786,PHOX2B.00787,PHOX2B.00789 PHOX2B.00786
Region_35 0.001620360226546294 0.0034342529391672037 -0.015572023024381567 chr4 40827186 40827835 PHOX2B.00783,PHOX2B.00784,PHOX2B.00785,PHOX2B.00786,PHOX2B.00787,PHOX2B.00789 PHOX2B.00787
Region_35 0.001620360226546294 0.0034342529391672037 -0.015572023024381567 chr4 40827186 40827835 PHOX2B.00783,PHOX2B.00784,PHOX2B.00785,PHOX2B.00786,PHOX2B.00787,PHOX2B.00789 PHOX2B.00789
Region_36 0.4851627735156038 0.5290027831706282 -0.00376250065820136 chr4 40829299 40829854 PHOX2B.00804,PHOX2B.00809 PHOX2B.00804
Region_36 0.4851627735156038 0.5290027831706282 -0.00376250065820136 chr4 40829299 40829854 PHOX2B.00804,PHOX2B.00809 PHOX2B.00809
Region_37 2.3446975836107133e-5 1.0504709471127205e-4 -0.026170171017430043 chr4 40831307 40831758 PHOX2B.00824,PHOX2B.00826,PHOX2B.00827,PHOX2B.00828 PHOX2B.00824
Region_37 2.3446975836107133e-5 1.0504709471127205e-4 -0.026170171017430043 chr4 40831307 40831758 PHOX2B.00824,PHOX2B.00826,PHOX2B.00827,PHOX2B.00828 PHOX2B.00826
Region_37 2.3446975836107133e-5 1.0504709471127205e-4 -0.026170171017430043 chr4 40831307 40831758 PHOX2B.00824,PHOX2B.00826,PHOX2B.00827,PHOX2B.00828 PHOX2B.00827
Region_37 2.3446975836107133e-5 1.0504709471127205e-4 -0.026170171017430043 chr4 40831307 40831758 PHOX2B.00824,PHOX2B.00826,PHOX2B.00827,PHOX2B.00828 PHOX2B.00828
Region_38 0.6491232409560077 0.6830889919362639 -0.003848895149329791 chr4 40832273 40832348 PHOX2B.00834 PHOX2B.00834
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00840
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00841
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00842
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00846
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00847
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00848
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00851
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00852
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00853
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00858
Region_39 1.4991964755101908e-12 7.140909528088014e-11 -0.023340232886656584 chr4 40832893 40834835 PHOX2B.00840,PHOX2B.00841,PHOX2B.00842,PHOX2B.00846,PHOX2B.00847,PHOX2B.00848,PHOX2B.00851,PHOX2B.00852,PHOX2B.00853,PHOX2B.00858,PHOX2B.00859 PHOX2B.00859
Region_40 2.7558411336216328e-06 1.768820018388353e-5 -0.03388260338824558 chr4 40835809 40836199 PHOX2B.00869,PHOX2B.00870,PHOX2B.00871,PHOX2B.00873 PHOX2B.00869
Region_40 2.7558411336216328e-06 1.768820018388353e-5 -0.03388260338824558 chr4 40835809 40836199 PHOX2B.00869,PHOX2B.00870,PHOX2B.00871,PHOX2B.00873 PHOX2B.00870
Region_40 2.7558411336216328e-06 1.768820018388353e-5 -0.03388260338824558 chr4 40835809 40836199 PHOX2B.00869,PHOX2B.00870,PHOX2B.00871,PHOX2B.00873 PHOX2B.00871
Region_40 2.7558411336216328e-06 1.768820018388353e-5 -0.03388260338824558 chr4 40835809 40836199 PHOX2B.00869,PHOX2B.00870,PHOX2B.00871,PHOX2B.00873 PHOX2B.00873
Region_41 0.019563219871160338 0.03000798980237306 -0.017471839583697565 chr4 40837399 40837613 PHOX2B.00885,PHOX2B.00886,PHOX2B.00887 PHOX2B.00885
Region_41 0.019563219871160338 0.03000798980237306 -0.017471839583697565 chr4 40837399 40837613 PHOX2B.00885,PHOX2B.00886,PHOX2B.00887 PHOX2B.00886
Region_41 0.019563219871160338 0.03000798980237306 -0.017471839583697565 chr4 40837399 40837613 PHOX2B.00885,PHOX2B.00886,PHOX2B.00887 PHOX2B.00887
Region_42 0.28447031246382076 0.3271227862512805 -0.00604681361959965 chr4 40839387 40839450 PHOX2B.00905 PHOX2B.00905
Region_43 3.5098680569025456e-6 2.1608371370726557e-5 -0.02113190097669899 chr4 40842375 40842939 PHOX2B.00935,PHOX2B.00936,PHOX2B.00940 PHOX2B.00935
Region_43 3.5098680569025456e-6 2.1608371370726557e-5 -0.02113190097669899 chr4 40842375 40842939 PHOX2B.00935,PHOX2B.00936,PHOX2B.00940 PHOX2B.00936
Region_43 3.5098680569025456e-6 2.1608371370726557e-5 -0.02113190097669899 chr4 40842375 40842939 PHOX2B.00935,PHOX2B.00936,PHOX2B.00940 PHOX2B.00940
Region_44 0.5449450956476973 0.5857188973410523 0.004483338380588258 chr4 40846505 40846759 PHOX2B.00976,PHOX2B.00978 PHOX2B.00976
Region_44 0.5449450956476973 0.5857188973410523 0.004483338380588258 chr4 40846505 40846759 PHOX2B.00976,PHOX2B.00978 PHOX2B.00978
Region_45 2.2460797096291453e-5 1.0163510686071883e-4 -0.031066806651414435 chr4 40847576 40847744 PHOX2B.00987,PHOX2B.00988 PHOX2B.00987
Region_45 2.2460797096291453e-5 1.0163510686071883e-4 -0.031066806651414435 chr4 40847576 40847744 PHOX2B.00987,PHOX2B.00988 PHOX2B.00988
Region_46 0.4892059225824877 0.5314902280157879 -0.00457864623170415 chr4 40851136 40851849 PHOX2B.01022,PHOX2B.01024,PHOX2B.01029 PHOX2B.01022
Region_46 0.4892059225824877 0.5314902280157879 -0.00457864623170415 chr4 40851136 40851849 PHOX2B.01022,PHOX2B.01024,PHOX2B.01029 PHOX2B.01024
